player_id,player_name,xwoba,k_percent,bb_percent,hardhit_percent,barrels_per_bbe_percent,velocity,spin_rate,swing_miss_percent
592767,"Smyly, Drew",0.301,22.0,8.7,38.15028901734104,6.358381502890173,86.4,2220,25.2
502624,"Anderson, Chase",0.327,16.2,7.9,32.97872340425532,8.51063829787234,86.4,2360,23.8
643410,"Leiter Jr., Mark",0.288,33.7,8.2,40.0,8.275862068965518,84.5,1639,38.3
676106,"Hancock, Emerson",0.368,14.7,7.1,46.03960396039604,9.9009900990099,90.4,2231,21.9
682120,"Herrin, Tim",0.279,26.6,9.4,36.477987421383645,6.918238993710692,88.2,2342,29.3
666974,"Cano, Yennier",0.299,26.2,9.3,43.39622641509434,6.289308176100629,93.7,2070,27.7
593576,"Neris, Héctor",0.32,24.8,10.1,40.60606060606061,9.090909090909092,88.5,1851,25.9
656412,"Faedo, Alex",0.324,22.4,11.4,34.375,6.25,88.7,2415,31.1
686826,"Jarvis, Bryce",0.354,15.0,11.4,40.10989010989011,7.142857142857142,91.1,2258,21.8
669093,"Estrada, Jeremiah",0.248,37.5,8.8,37.3134328358209,5.223880597014925,92.8,2068,36.0
493603,"Ottavino, Adam",0.279,28.4,9.1,34.72222222222222,7.638888888888889,86.3,2459,25.7
680704,"Sandlin, Nick",0.326,27.9,10.2,42.75862068965517,11.03448275862069,85.9,2202,33.7
643511,"Rogers, Tyler",0.27,17.7,1.4,31.11111111111111,4.444444444444445,79.2,2098,18.6
656546,"Hoffman, Jeff",0.264,33.7,5.7,42.038216560509554,7.643312101910828,91.9,2583,35.3
543339,"Hudson, Daniel",0.302,25.0,7.1,49.41176470588236,12.352941176470589,92.0,2517,32.3
608717,"Stratton, Chris",0.341,17.2,12.5,37.85310734463277,8.47457627118644,87.1,2602,20.6
605154,"Brebbia, John",0.338,27.7,7.9,37.25490196078432,10.45751633986928,88.3,2473,25.5
676534,"Faucher, Calvin",0.299,27.2,9.9,39.436619718309856,7.746478873239436,91.4,2689,28.1
660761,"Suarez, José",0.337,23.3,11.3,47.7124183006536,8.49673202614379,87.6,2218,27.5
661403,"Clase, Emmanuel",0.244,24.5,3.3,29.6875,3.6458333333333335,97.8,2580,27.1
657612,"Hill, Tim",0.292,10.8,5.9,40.7563025210084,1.680672268907563,88.8,2110,12.8
621381,"Strahm, Matt",0.244,33.2,4.3,37.5886524822695,7.092198581560284,90.5,2530,26.7
641771,"Kuhl, Chad",0.317,22.6,10.0,38.31168831168832,5.844155844155844,88.9,2272,27.1
657585,"Garrett, Reed",0.278,33.7,11.8,37.121212121212125,5.303030303030303,90.8,2229,37.6
592773,"Stanek, Ryne",0.288,28.0,9.6,41.78082191780822,9.58904109589041,94.2,2054,33.2
657044,"Thompson, Ryan",0.309,19.3,4.8,44.6078431372549,7.352941176470589,88.1,2077,23.0
663158,"Suarez, Robert",0.272,23.0,5.8,40.43715846994536,7.650273224043716,98.0,2330,24.3
664747,"Díaz, Alexis",0.298,22.8,12.4,38.0,6.666666666666667,91.2,2619,26.6
608723,"Voth, Austin",0.276,24.6,7.3,29.518072289156628,7.83132530120482,85.6,2524,31.6
607481,"Bummer, Aaron",0.261,28.5,6.6,32.903225806451616,1.2903225806451613,88.0,2342,26.7
519151,"Pressly, Ryan",0.308,23.8,7.4,41.81818181818181,7.878787878787878,89.3,2727,26.9
676974,"Meyer, Max",0.334,18.5,7.7,47.77777777777778,13.88888888888889,90.3,2345,23.9
605177,"Chafin, Andrew",0.296,28.9,11.2,34.02777777777778,6.25,87.3,2336,34.5
671212,"Boyle, Joe",0.321,24.8,17.7,40.47619047619048,3.968253968253968,93.3,2539,30.2
518886,"Kimbrel, Craig",0.32,31.6,13.0,43.08943089430895,10.569105691056912,90.7,2409,30.9
642397,"Soto, Gregory",0.321,27.0,10.0,43.75,7.638888888888889,92.6,2376,31.0
677161,"Kelly, Zack",0.318,25.6,10.1,31.125827814569533,9.933774834437086,88.7,2409,28.1
669622,"Bender, Anthony",0.288,26.0,7.5,40.81632653061224,4.761904761904762,90.3,2451,22.2
672582,"Zerpa, Angel",0.323,20.7,7.2,43.78698224852072,7.100591715976331,92.8,2147,16.0
662253,"Muñoz, Andrés",0.267,33.6,10.0,33.33333333333333,8.73015873015873,93.2,2201,39.8
693312,"Nicolas, Kyle",0.323,22.6,12.8,40.52287581699346,8.49673202614379,93.3,2433,28.2
668674,"Erceg, Lucas",0.28,28.7,5.6,33.33333333333333,6.289308176100629,93.5,2053,31.0
676395,"Garcia, Robert",0.248,30.0,6.0,30.18867924528302,3.1446540880503147,90.9,2072,29.4
605121,"Anderson, Justin",0.339,23.6,13.2,35.333333333333336,8.666666666666668,90.8,2321,29.7
596001,"Junis, Jakob",0.301,20.2,3.2,42.40837696335078,8.37696335078534,87.5,2275,24.6
657571,"Ferguson, Caleb",0.313,27.0,9.7,37.25490196078432,6.535947712418301,90.0,2443,26.6
663432,"Rainey, Tanner",0.356,19.1,12.2,42.85714285714285,14.285714285714285,91.9,2356,26.0
657097,"Webb, Jacob",0.291,24.6,11.0,34.437086092715234,7.947019867549669,87.9,2369,27.4
668338,"Miller, Tyson",0.287,23.0,4.7,34.54545454545455,7.878787878787878,85.1,2326,26.5
660896,"Alcala, Jorge",0.275,24.8,8.1,32.6797385620915,7.18954248366013,94.1,2450,28.1
664854,"Helsley, Ryan",0.258,29.8,7.6,35.36585365853659,3.658536585365853,93.4,2476,36.1
628452,"Iglesias, Raisel",0.233,26.6,3.9,30.85714285714285,4.0,91.3,2295,31.5
663542,"Hudson, Bryan",0.27,26.8,7.4,36.48648648648648,6.756756756756757,87.8,2210,21.5
668941,"Romero, JoJo",0.344,21.1,6.2,39.76608187134503,10.526315789473683,89.3,2247,25.4
592426,"Jackson, Luke",0.31,25.2,10.7,39.86486486486486,8.783783783783784,89.3,2296,29.7
623465,"Phillips, Evan",0.282,27.8,7.0,32.6530612244898,6.122448979591836,91.3,2484,27.7
605513,"Turnbull, Spencer",0.312,25.8,9.0,42.44604316546763,7.194244604316546,87.6,2544,25.4
572955,"Johnson, Pierce",0.303,28.2,10.3,39.436619718309856,8.450704225352112,88.1,2807,28.1
621242,"Díaz, Edwin",0.246,38.9,9.3,30.275229357798167,7.339449541284404,93.7,2323,38.1
694738,"Roupp, Landen",0.311,21.7,12.0,39.16083916083916,4.895104895104895,85.9,2474,25.3
677053,"Nardi, Andrew",0.259,33.5,8.1,34.710743801652896,7.43801652892562,89.8,2295,31.1
640451,"Harvey, Hunter",0.347,25.3,6.5,48.25174825174825,9.090909090909092,93.8,1822,27.1
671345,"Foley, Jason",0.316,18.5,7.3,41.2087912087912,6.593406593406594,94.0,2088,22.3
663704,"McArthur, James",0.324,20.1,4.5,40.331491712707184,8.287292817679557,89.6,2458,28.3
686973,"Varland, Louis",0.354,20.7,6.3,44.97041420118343,8.875739644970414,91.9,2225,23.2
606303,"Payamps, Joel",0.313,25.5,6.1,43.58974358974359,9.615384615384617,89.9,2480,27.1
623211,"Brazobán, Huascar",0.296,23.5,11.5,24.637681159420293,4.3478260869565215,92.9,2178,30.0
472610,"García, Luis",0.292,21.0,5.2,39.34426229508197,7.103825136612022,91.5,2062,24.0
572143,"Smith, Burch",0.325,19.1,5.0,44.751381215469614,9.392265193370166,89.5,2311,20.7
670167,"Schreiber, John",0.285,20.6,8.5,37.01298701298701,3.896103896103896,88.4,2225,21.6
663436,"Martin, Davis",0.31,21.4,10.5,37.93103448275862,7.586206896551724,88.1,2465,27.0
573204,"Thielbar, Caleb",0.315,24.8,10.3,33.81294964028777,10.071942446043163,84.8,2386,24.7
608371,"Sims, Lucas",0.321,22.8,14.0,31.343283582089555,9.701492537313433,88.1,2916,25.8
661395,"Duran, Jhoan",0.259,29.2,5.8,36.17021276595745,3.546099290780142,95.4,2073,32.9
678495,"Rodríguez, Randy",0.278,24.0,8.1,37.67123287671233,7.534246575342466,91.9,2586,29.6
676775,"Winn, Keaton",0.358,20.2,8.4,48.48484848484848,8.484848484848486,91.7,2005,25.2
670059,"Holderman, Colin",0.315,25.1,11.2,37.95620437956204,10.948905109489052,89.9,2442,29.5
573009,"Mantiply, Joe",0.278,22.5,4.7,41.86046511627907,7.55813953488372,84.3,2128,27.5
593958,"Rodriguez, Eduardo",0.357,21.1,8.1,42.038216560509554,10.828025477707008,89.6,2189,22.4
669387,"Mlodzinski, Carmen",0.284,22.1,8.7,35.2112676056338,2.8169014084507045,91.7,2440,26.1
672335,"Pérez, Cionel",0.294,19.3,11.8,33.9622641509434,5.031446540880504,91.3,2301,23.7
693821,"Elder, Bryce",0.343,20.4,7.5,45.3416149068323,8.695652173913043,87.7,2186,25.5
657514,"Bernardino, Brennan",0.305,25.5,7.3,37.32394366197183,7.042253521126761,86.0,2411,21.8
669276,"Lee, Dylan",0.25,32.1,5.1,31.97278911564626,7.482993197278912,87.0,2075,37.7
686799,"Kochanowicz, Jack",0.341,9.4,3.4,44.39461883408072,6.278026905829597,93.6,2180,15.2
667463,"King, John",0.303,15.4,5.3,36.92307692307693,6.153846153846154,89.8,2094,17.5
519043,"Moore, Matt",0.318,19.7,11.5,35.46099290780142,9.219858156028367,87.7,2140,26.7
696136,"Wicks, Jordan",0.347,19.8,9.4,39.86486486486486,8.783783783783784,88.1,2150,23.4
571946,"Miller, Shelby",0.302,21.4,5.8,41.13924050632912,7.59493670886076,91.1,2281,24.3
676962,"Brown, Ben",0.315,28.8,8.6,51.44927536231884,10.869565217391305,92.8,2229,31.4
681869,"Dubin, Shawn",0.308,23.7,12.6,42.30769230769231,7.6923076923076925,89.8,2403,26.3
643338,"Green, Chad",0.301,22.2,5.3,45.94594594594595,8.783783783783784,92.4,2388,23.3
661527,"Martinez, Seth",0.312,16.3,7.7,40.2439024390244,6.707317073170732,86.0,2115,23.0
519008,"McFarland, T.J.",0.285,17.0,5.2,34.85714285714286,4.571428571428571,83.4,2097,19.2
614179,"Ruiz, José",0.314,24.1,7.4,42.17687074829932,8.16326530612245,91.7,2195,27.6
665625,"Peguero, Elvis",0.314,21.0,10.7,40.397350993377486,5.298013245033113,93.4,2249,27.7
675627,"Grove, Michael",0.296,25.0,7.4,33.81294964028777,9.352517985611511,89.5,2384,26.6
608032,"Estévez, Carlos",0.278,24.0,3.8,42.28187919463088,10.06711409395973,93.9,2102,25.6
621053,"Ferguson, Tyler",0.297,30.2,10.7,38.655462184873954,8.403361344537815,92.2,2330,26.8
458677,"Wilson, Justin",0.318,24.5,5.8,41.25874125874126,11.188811188811188,92.8,2279,25.1
656641,"Latz, Jacob",0.342,21.2,12.7,40.32258064516129,8.870967741935484,89.3,2365,28.3
686580,"Slaten, Justin",0.278,25.9,4.0,36.774193548387096,3.870967741935484,90.5,2480,29.0
682990,"Priester, Quinn",0.323,14.9,6.3,46.19883040935672,4.093567251461988,89.0,2215,22.2
613534,"Adams, Austin",0.312,28.0,11.1,31.37254901960784,4.901960784313726,89.2,2887,35.3
605347,"López, Jorge",0.293,23.3,7.9,39.72602739726028,8.21917808219178,91.2,2086,23.1
445276,"Jansen, Kenley",0.282,28.4,8.4,37.03703703703704,11.11111111111111,91.5,2588,27.0
663568,"Kolek, Stephen",0.325,18.5,5.7,41.02564102564102,3.8461538461538463,92.4,2268,21.1
681035,"Scott, Christian",0.323,19.8,6.1,35.66433566433567,10.48951048951049,89.9,2223,21.6
669084,"Hall, DL",0.325,22.3,10.7,37.79527559055118,8.661417322834646,87.6,2252,23.6
663773,"Hoeing, Bryan",0.344,20.6,6.2,45.751633986928105,7.84313725490196,90.0,1822,22.5
607455,"Banda, Anthony",0.281,24.6,5.9,38.84892086330935,6.474820143884892,92.4,2161,30.0
670990,"Ramírez, Yohan",0.328,21.8,7.3,34.32835820895522,6.7164179104477615,89.0,2352,24.8
702352,"Bivens, Spencer",0.311,18.4,5.0,36.60130718954248,7.84313725490196,90.0,1936,18.7
642546,"Hernández, Jonathan",0.336,20.0,14.2,39.516129032258064,8.870967741935484,91.5,2340,30.1
622072,"Wood, Alex",0.386,17.8,9.7,48.837209302325576,8.527131782945736,86.3,1915,20.7
571927,"Matz, Steven",0.331,17.5,7.4,30.714285714285715,7.857142857142857,89.5,2228,18.1
592454,"Kahnle, Tommy",0.284,25.8,10.1,32.142857142857146,6.25,88.8,1489,36.0
647315,"Pop, Zach",0.327,16.1,7.3,44.516129032258064,7.096774193548387,94.4,2281,22.1
641745,"Keller, Brad",0.334,16.7,7.8,39.16083916083916,10.48951048951049,89.4,2307,21.1
600986,"Vieira, Thyago",0.35,22.2,14.2,45.45454545454545,10.0,94.0,2260,24.8
595014,"Treinen, Blake",0.242,30.4,6.0,33.91304347826087,5.217391304347826,89.8,2446,27.9
680897,"Nastrini, Nick",0.381,14.9,20.7,31.53153153153153,12.612612612612612,88.3,2273,28.8
607179,"Weems, Jordan",0.35,17.4,12.3,42.96296296296296,8.88888888888889,92.7,2112,20.3
641835,"Mayza, Tim",0.348,14.5,6.7,38.41059602649007,9.271523178807946,91.0,2116,17.5
666205,"Muller, Kyle",0.311,18.1,3.5,43.2258064516129,7.741935483870968,88.5,2205,22.7
689672,"Thorpe, Drew",0.333,13.2,11.1,37.32394366197183,7.042253521126761,85.2,2233,23.9
665622,"Medina, Luis",0.331,17.9,10.6,44.881889763779526,8.661417322834646,91.4,2332,19.2
805673,"Matthews, Zebby",0.37,24.3,6.2,42.14876033057851,14.049586776859504,90.6,2245,24.0
670766,"McCaughan, Darren",0.36,14.4,7.7,39.04109589041096,8.21917808219178,85.5,2193,15.5
676282,"Cantillo, Joey",0.303,27.0,9.2,40.38461538461539,7.6923076923076925,85.0,1917,31.1
670124,"Oller, Adam",0.329,19.0,11.6,38.75968992248063,8.527131782945736,89.2,2176,21.5
674072,"Henry, Tommy",0.384,16.5,9.9,46.15384615384615,11.538461538461538,85.5,2048,16.7
669674,"Long, Sam",0.307,25.3,8.6,33.33333333333333,7.894736842105263,87.3,2336,27.8
664849,"Young, Danny",0.338,29.3,10.4,39.130434782608695,6.521739130434782,85.7,2594,30.7
663893,"Little, Brendon",0.313,18.8,8.9,37.95620437956204,5.839416058394161,91.9,2067,29.7
664126,"Fairbanks, Pete",0.312,24.0,8.2,41.12903225806452,5.64516129032258,91.7,2423,21.8
592155,"Booser, Cam",0.293,23.6,8.2,36.29032258064516,8.064516129032258,89.8,2053,28.9
681517,"Leahy, Kyle",0.322,17.3,5.2,43.53741496598639,6.122448979591836,91.2,2287,22.3
656234,"Bird, Jake",0.353,16.8,13.0,41.6,8.799999999999999,89.7,2405,22.2
606160,"Montero, Rafael",0.363,14.0,11.6,42.01680672268908,10.084033613445378,93.5,2312,17.9
676092,"Snider, Collin",0.307,28.1,6.6,36.69724770642202,10.091743119266056,89.0,2637,30.2
680694,"Bradish, Kyle",0.257,32.5,9.2,28.57142857142857,6.593406593406594,91.2,2431,26.9
519293,"Smith, Will",0.356,15.8,7.1,30.935251798561158,8.633093525179856,83.9,2262,23.7
670955,"Uceta, Edwin",0.216,36.1,4.4,31.18279569892473,3.225806451612903,90.6,2358,34.0
571510,"Boyd, Matthew",0.274,27.7,7.8,38.095238095238095,6.666666666666667,85.5,2243,29.7
453286,"Scherzer, Max",0.304,22.6,5.6,34.92063492063492,7.936507936507936,86.7,2244,29.2
683004,"Leiter, Jack",0.376,17.9,9.8,44.62809917355372,9.917355371900827,91.4,2411,27.9
656730,"Megill, Trevor",0.262,27.9,5.6,42.3728813559322,7.627118644067797,95.5,2545,29.7
657024,"Swanson, Erik",0.347,22.0,8.3,50.0,12.06896551724138,89.7,1955,23.5
696131,"Black, Mason",0.373,18.3,8.9,40.833333333333336,10.0,89.0,2211,16.4
455119,"Martin, Chris",0.288,27.5,1.1,34.959349593495936,4.065040650406504,92.5,2097,23.9
681892,"Funderburk, Kody",0.351,19.9,9.3,34.86238532110092,7.339449541284404,89.1,2326,25.0
669212,"Morgan, Eli",0.247,20.5,6.0,28.09917355371901,2.479338842975207,87.1,2279,24.9
676428,"Hurter, Brant",0.235,21.7,3.4,36.6412213740458,4.580152671755725,88.8,2228,20.0
622786,"Tinoco, Jesus",0.279,26.1,6.8,33.33333333333333,6.666666666666667,90.9,2346,26.4
664776,"Cousins, Jake",0.29,34.4,12.3,33.76623376623377,7.792207792207792,86.5,2531,35.8
687863,"Hodge, Porter",0.253,31.7,11.6,35.869565217391305,3.260869565217391,90.7,2517,32.8
675540,"Curry, Xzavion",0.344,16.4,3.5,43.06569343065693,10.948905109489052,86.8,2235,21.1
663738,"Lynch IV, Daniel",0.304,22.3,8.6,47.86324786324786,9.401709401709402,88.5,2098,28.3
623149,"Sewald, Paul",0.301,26.2,5.5,42.201834862385326,9.174311926605505,88.0,2512,24.4
666745,"Brito, Jhony",0.309,15.3,4.9,35.61643835616438,6.164383561643835,92.5,2002,19.0
518617,"Diekman, Jake",0.345,27.6,16.6,38.961038961038966,10.38961038961039,90.4,2382,28.7
642048,"Saucedo, Tayler",0.275,23.3,9.2,27.77777777777778,4.62962962962963,87.2,2282,28.1
594580,"Moll, Sam",0.265,25.3,8.0,36.734693877551024,6.122448979591836,89.3,2515,25.6
621051,"Wilson, Steven",0.352,21.7,12.7,31.0,12.0,86.8,2476,24.7
664350,"Sánchez, Sixto",0.345,10.5,8.6,43.75,6.25,87.6,2072,13.2
554340,"García, Yimi",0.269,32.7,6.0,34.44444444444444,13.333333333333334,91.5,2567,29.0
641656,"Hamilton, Ian",0.3,25.2,8.6,37.142857142857146,3.8095238095238098,91.9,1844,36.5
663765,"Woodford, Jake",0.361,15.6,5.4,39.53488372093023,7.751937984496124,87.6,2271,14.0
595345,"Okert, Steven",0.311,21.0,8.3,29.629629629629623,8.333333333333332,85.5,2398,23.6
593974,"Peralta, Wandy",0.344,13.7,7.5,43.44262295081967,8.19672131147541,91.7,2166,19.1
685299,"Gordon, Tanner",0.368,16.3,3.8,36.8,8.0,88.1,2155,18.8
655889,"Rodríguez, Manuel",0.287,21.7,6.4,34.90566037735849,2.8301886792452837,93.2,2280,26.6
671305,"Otañez, Michel",0.246,36.4,13.2,32.87671232876712,4.10958904109589,92.6,2233,39.9
688297,"Roycroft, Chris",0.288,21.3,11.0,33.663366336633665,1.98019801980198,93.1,2194,22.1
641703,"Honeywell, Brent",0.338,12.0,8.0,39.83050847457627,5.084745762711865,89.2,2203,15.3
641941,"Pagán, Emilio",0.31,27.4,7.0,50.48543689320388,8.737864077669903,90.7,2325,29.6
680736,"Wrobleski, Justin",0.381,16.9,10.4,36.93693693693694,11.711711711711713,91.2,2320,22.3
622253,"Tate, Dillon",0.303,16.5,7.3,30.57851239669421,4.958677685950414,87.1,2099,19.3
666129,"Garrett, Braxton",0.326,20.6,2.5,48.30508474576271,8.47457627118644,86.4,2108,21.8
676702,"Stratton, Hunter",0.282,20.9,4.4,31.30434782608696,6.086956521739131,91.3,2660,27.4
800049,"Mazur, Adam",0.36,13.9,13.3,38.93805309734513,6.1946902654867255,89.7,2182,18.4
667725,"Tyler, Kyle",0.375,17.6,12.7,45.91836734693878,8.16326530612245,85.6,2285,26.1
663969,"Phillips, Tyler",0.369,17.5,4.4,40.65040650406504,13.821138211382117,87.9,2240,21.7
543518,"McGough, Scott",0.367,16.7,14.0,41.74757281553398,11.650485436893204,89.7,2026,25.5
656271,"Burke, Brock",0.29,27.0,9.2,41.05263157894737,4.2105263157894735,92.2,2200,29.1
623433,"Anderson, Nick",0.346,19.1,9.2,37.96296296296296,7.4074074074074066,88.4,2037,23.4
621114,"Burr, Ryan",0.293,33.6,8.6,47.5,8.75,88.8,2399,31.9
664299,"Javier, Cristian",0.328,18.0,12.7,30.76923076923077,6.730769230769231,83.9,2451,26.3
592662,"Ray, Robbie",0.298,33.3,11.6,35.9375,9.375,90.7,2247,36.0
518397,"Alexander, Scott",0.309,20.3,5.2,44.642857142857146,12.5,89.0,2155,19.8
605488,"Springs, Jeffrey",0.297,26.1,7.7,46.236559139784944,9.67741935483871,84.7,1895,29.9
672578,"Hernández, Carlos",0.303,20.9,12.4,38.82352941176471,9.411764705882351,92.6,2279,25.6
673929,"Leasure, Jordan",0.336,18.3,12.7,35.051546391752574,7.216494845360824,91.8,2380,26.6
523260,"Kelly, Joe",0.345,24.6,10.6,43.02325581395349,12.790697674418606,93.8,2456,22.4
687134,"Blalock, Bradley",0.384,13.6,13.6,47.16981132075472,10.37735849056604,88.7,2077,20.6
594835,"Gonzales, Marco",0.383,15.2,7.3,43.58974358974359,11.11111111111111,85.3,2092,17.8
621363,"Poche, Colin",0.303,21.9,7.3,42.05607476635514,8.411214953271028,88.6,2296,23.4
690829,"Joyce, Ben",0.279,23.2,9.9,37.362637362637365,4.395604395604396,97.5,2114,29.0
624522,"Thompson, Keegan",0.325,28.3,14.2,47.22222222222222,12.5,89.2,2610,28.2
675921,"Howard, Spencer",0.352,18.8,9.7,44.66019417475729,8.737864077669903,88.1,1999,24.0
676596,"Fleming, Josh",0.32,12.3,10.1,33.0188679245283,3.7735849056603774,86.6,1781,18.8
606965,"Devenski, Chris",0.367,19.7,11.5,44.04761904761904,11.904761904761903,85.9,2020,27.1
687924,"Aguiar, Julian",0.339,13.7,7.9,35.57692307692308,11.538461538461538,88.4,1984,18.6
608638,"Chargois, JT",0.323,20.7,8.3,41.58415841584159,7.920792079207921,90.9,2421,23.7
663992,"Lovelady, Richard",0.328,17.8,6.8,46.2962962962963,8.333333333333332,89.2,2232,23.6
621345,"Minter, A.J.",0.283,26.3,7.5,33.33333333333333,6.896551724137931,91.4,2310,28.4
673380,"Núñez, Dedniel",0.241,35.8,5.2,37.9746835443038,10.126582278481012,91.9,2547,34.7
666277,"Soriano, George",0.387,21.5,10.0,45.88235294117647,12.941176470588236,89.1,2296,25.5
669372,"Ginn, J.T.",0.329,20.6,5.7,45.09803921568628,6.862745098039216,89.7,1982,28.3
630023,"Chirinos, Yonny",0.333,17.4,9.0,34.95145631067961,7.766990291262135,88.8,2149,20.7
683409,"Chivilli, Angel",0.337,21.1,7.5,46.80851063829788,10.638297872340424,91.2,2038,36.9
656232,"Bielak, Brandon",0.385,10.0,9.3,38.73873873873874,9.90990990990991,88.2,2279,17.2
669721,"Daniel, Davis",0.321,20.9,4.5,39.39393939393939,10.1010101010101,86.5,2106,20.2
663574,"Santillan, Tony",0.243,37.7,7.4,40.298507462686565,5.970149253731343,93.1,2318,30.0
477132,"Kershaw, Clayton",0.329,18.2,6.1,40.81632653061224,4.081632653061225,85.0,2306,21.7
695076,"Lowder, Rhett",0.321,17.2,10.9,41.30434782608695,3.260869565217391,89.5,2324,20.1
621199,"Bowman, Matt",0.336,18.3,9.2,40.86021505376344,11.827956989247312,88.2,2098,18.6
674285,"Salazar, Eduardo",0.339,20.3,10.5,42.85714285714285,4.395604395604396,91.6,2028,23.2
642520,"Garabito, Gerson",0.385,19.1,10.4,35.064935064935064,11.688311688311687,88.4,2401,20.8
657053,"Toussaint, Touki",0.36,22.2,15.4,38.88888888888889,5.555555555555555,85.2,2055,27.5
676879,"Ashby, Aaron",0.271,27.7,8.4,36.84210526315789,6.578947368421052,90.2,2208,26.3
681982,"Anderson, Grant",0.346,24.8,6.0,41.25,10.0,87.6,2296,25.7
628708,"Marte, Yunior",0.38,18.3,11.1,42.69662921348314,7.865168539325842,91.4,2465,23.1
678606,"Ferrer, Jose A.",0.256,19.4,4.7,47.91666666666667,1.0416666666666663,95.6,2125,22.0
681799,"Roberts, Ethan",0.32,22.0,8.5,43.20987654320987,7.4074074074074066,84.9,2848,27.2
547184,"Kelly, Michael",0.294,17.3,7.1,20.43010752688172,3.225806451612903,87.8,2609,22.3
663531,"Allen, Logan",0.359,16.4,7.8,40.0,5.263157894736842,85.6,1910,19.7
700270,"Díaz, Yilber",0.342,16.0,10.1,45.45454545454545,4.545454545454546,90.2,2389,20.1
663460,"Bubic, Kris",0.209,33.1,1.7,28.57142857142857,2.5974025974025974,88.4,2355,30.5
641585,"France, J.P.",0.362,18.2,9.9,32.55813953488372,9.30232558139535,84.8,2419,25.5
543056,"Coulombe, Danny",0.266,29.9,4.7,47.14285714285714,5.714285714285714,85.1,2583,24.0
656876,"Rasmussen, Drew",0.218,30.2,5.2,36.0,0.0,94.1,2576,31.4
701542,"Warren, Will",0.327,26.4,9.1,50.72463768115942,11.594202898550725,89.6,2509,25.8
681402,"Varland, Gus",0.294,23.7,6.1,39.24050632911392,5.063291139240507,92.5,2284,24.5
543351,"Jackson, Jay",0.334,25.4,7.9,42.10526315789473,10.526315789473683,87.2,2160,25.7
666204,"Jiménez, Dany",0.35,21.4,16.2,31.944444444444443,18.055555555555557,85.9,2249,29.3
669724,"Hanifee, Brenan",0.273,19.2,5.0,36.26373626373626,4.395604395604396,92.7,2011,17.7
660825,"Bazardo, Eduard",0.243,30.6,8.3,33.33333333333333,4.545454545454546,88.7,2283,29.0
666720,"Rodríguez, Yerry",0.432,16.3,11.5,49.31506849315068,12.32876712328767,91.4,2399,22.1
666159,"Manning, Matt",0.332,18.7,9.8,35.22727272727273,9.090909090909092,88.8,2249,23.6
681432,"Little, Luke",0.295,25.9,15.7,40.67796610169492,3.389830508474576,92.0,2262,26.8
668968,"Crouse, Hans",0.29,32.1,15.1,29.629629629629623,9.25925925925926,88.6,2156,35.4
663465,"Allard, Kolby",0.321,19.7,6.8,40.69767441860465,8.13953488372093,84.9,1921,21.6
686642,"Ellard, Fraser",0.305,26.5,9.2,40.32258064516129,6.451612903225806,92.3,2472,25.5
642100,"Speier, Gabe",0.279,32.4,11.8,36.36363636363637,7.272727272727272,89.4,2097,31.0
622251,"Staumont, Josh",0.322,17.6,13.7,34.78260869565217,2.898550724637681,89.6,2455,25.9
687911,"King, Bryan",0.277,29.4,9.2,34.375,3.125,87.4,2255,24.1
643256,"Cimber, Adam",0.357,18.1,11.4,35.294117647058826,8.823529411764707,81.3,2338,16.3
669952,"White, Mitch",0.376,12.0,10.2,42.16867469879519,8.433734939759036,89.2,2367,16.0
670046,"Rosenberg, Kenny",0.366,16.5,6.8,37.9746835443038,10.126582278481012,85.6,2056,22.2
605156,"Brooks, Aaron",0.387,10.1,6.7,47.95918367346938,10.20408163265306,88.7,2112,19.9
680744,"Madden, Ty",0.312,16.8,7.9,37.333333333333336,8.0,89.5,2221,24.4
606149,"Gallegos, Giovanny",0.33,22.3,10.6,41.26984126984127,9.523809523809524,87.6,2253,26.7
688107,"Gasser, Robert",0.265,14.0,0.9,24.46808510638298,2.127659574468085,87.8,2244,21.6
676760,"Marinaccio, Ron",0.318,25.3,10.1,39.34426229508197,8.19672131147541,87.7,2192,27.9
666201,"Manoah, Alek",0.314,25.2,7.8,35.38461538461539,10.76923076923077,88.8,2271,28.2
605155,"Brewer, Colten",0.322,23.2,9.5,30.15873015873016,7.936507936507936,88.1,2498,26.3
642207,"Williams, Devin",0.225,43.7,11.5,32.432432432432435,5.405405405405405,90.0,2522,40.0
624647,"González, Victor",0.347,11.3,13.4,44.285714285714285,7.142857142857142,89.5,2185,18.1
656887,"Reid-Foley, Sean",0.266,27.8,15.6,39.21568627450981,0.0,92.7,1999,29.4
670036,"Festa, Matt",0.307,24.2,7.1,34.32835820895522,5.970149253731343,88.3,2520,26.2
547001,"Poteet, Cody",0.342,16.7,8.3,42.25352112676056,5.633802816901409,88.3,2367,15.7
678061,"Kerr, Ray",0.342,26.2,6.8,45.45454545454545,12.12121212121212,88.5,2104,35.5
650671,"Quijada, José",0.343,28.6,20.2,39.02439024390244,4.878048780487805,93.3,2207,33.7
656638,"Lange, Alex",0.341,23.3,18.9,52.0,2.0,91.1,2214,33.3
676614,"Sammons, Bryan",0.325,17.3,8.7,31.57894736842105,9.210526315789473,86.0,2113,23.3
518489,"Brasier, Ryan",0.289,22.7,4.5,43.75,7.5,90.1,2318,22.3
