h_team_wins,day_night,LAN,SDN,COL,ARI,WAS,CIN,SLN,PIT,MIA,SFN,ANA,BAL,DET,CHA,NYA,HOU,MIN,KCA,CLE,OAK,BOS,SEA,TOR,TBA,CHN,TEX,MIL,NYN,ATL,PHI,SEO01,PHO01,CIN09,LOS03,MIA02,SAN02,BAL12,CHI12,HOU03,KAN06,OAK01,SEA03,STP01,ARL03,NYC20,PHI13,CHI11,WAS11,MIL06,STL10,MIN04,ATL03,DEN02,PIT08,SFO03,ANA01,DET05,NYC21,CLE08,TOR02,BOS07,MEX02,LON01,BIR01,WIL02,v_batting_xwoba,h_batting_xwoba,v_batting_k_percent,h_batting_k_percent,v_batting_bb_percent,h_batting_bb_percent,v_batting_barrels_per_pa_percent,h_batting_barrels_per_pa_percent,v_batting_hardhit_percent,h_batting_hardhit_percent,v_batting_launch_speed,h_batting_launch_speed,v_batting_bat_speed,h_batting_bat_speed,v_pitching_xwoba,h_pitching_xwoba,v_pitching_k_percent,h_pitching_k_percent,v_pitching_bb_percent,h_pitching_bb_percent,v_pitching_hardhit_percent,h_pitching_hardhit_percent,v_pitching_barrels_per_bbe_percent,h_pitching_barrels_per_bbe_percent,v_pitching_velocity,h_pitching_velocity,v_pitching_spin_rate,h_pitching_spin_rate,v_pitching_swing_miss_percent,h_pitching_swing_miss_percent
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3103,0.3039,25.0111,23.3,8.0556,8.3455,5.6929,5.1823,40.0269,37.9429,89.3222,88.1727,69.4222,68.7818,0.314,0.301,19.4,20.2,6.8,3.2,41.6842,42.4084,8.4211,8.377,87.5,87.5,2534,2275,22.5,24.6
0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2954,0.303,27.8273,28.2778,5.8727,7.4333,6.4538,5.5796,41.2169,40.7733,88.0182,88.4333,69.2,69.1444,0.39,0.351,18.5,16.6,11.1,10.5,45.0382,41.2017,13.7405,7.2961,91.6,88.7,2235,1856,23.6,21.6
0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3184,0.3313,21.5444,21.0,8.2556,9.3111,5.9873,6.0411,42.7018,40.5323,89.6,89.0556,70.4778,68.8444,0.364,0.292,15.9,29.9,5.7,5.9,40.8971,34.8668,12.6649,7.7482,86.0,87.1,2031,2336,17.0,32.1
0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3061,0.3093,26.2444,23.0,7.8667,9.3667,5.9914,4.5869,39.013,38.3803,88.2889,87.5778,69.9889,68.9778,0.32,0.317,20.5,22.3,5.6,6.3,46.1912,38.6534,6.9692,7.98,89.0,88.5,1947,2159,20.8,21.3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3285,0.3243,19.17,22.46,8.93,7.29,5.5943,5.6373,39.4005,42.84,88.25,89.56,69.32,70.84,0.301,0.3,18.7,23.9,6.8,6.1,32.526,38.2456,6.9204,7.193,87.7,86.8,2405,2317,21.3,25.2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3147,0.2937,19.79,25.19,9.19,6.84,4.5282,4.7704,36.47,38.6219,87.59,87.74,68.36,69.4,0.258,0.311,24.3,26.2,6.7,7.6,33.2454,44.5122,4.2216,9.7561,88.7,92.4,2487,2514,23.7,30.2
0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3201,0.3097,17.6444,19.1556,7.1222,8.3667,4.4968,4.4694,35.8332,41.0486,87.4889,88.4778,67.8444,68.5667,0.283,0.331,29.4,16.9,8.5,3.5,38.5928,42.328,8.5288,8.1129,90.9,88.2,2672,2235,32.4,16.4
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3381,0.2865,21.26,24.85,9.81,6.13,7.2644,4.2582,43.7262,45.8317,90.24,89.07,70.07,69.55,0.295,0.357,25.5,18.2,7.0,6.9,39.4531,46.6549,7.4219,8.2746,91.2,85.7,2444,2149,24.8,22.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.316,0.3116,20.2111,25.0556,7.2556,7.8889,5.5598,5.96,39.0477,41.7425,88.3111,88.9111,69.5889,70.2444,0.309,0.32,23.1,17.2,10.9,7.3,37.2385,37.3802,6.2762,7.0288,89.1,84.0,2418,2055,25.7,17.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3089,0.2777,21.5222,24.72,8.0778,6.49,5.5881,3.9575,39.6705,34.025,88.5222,86.94,69.5667,68.63,0.325,0.333,23.0,17.4,5.8,8.8,40.1247,37.3796,8.316,8.0925,87.1,85.4,2387,2174,26.3,22.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3202,0.3024,19.8444,21.48,6.2444,8.15,5.6241,4.2023,40.5549,34.8821,89.0,87.42,69.8333,68.18,0.329,0.317,18.1,23.8,11.0,9.6,39.4102,44.0367,8.0429,6.8807,89.2,91.3,2364,2314,22.8,24.8
1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2937,0.3066,24.1,25.8111,7.3333,7.7,4.3923,5.9646,36.9452,39.0979,87.7667,88.2444,68.2111,69.9556,0.48,0.235,12.2,21.7,4.1,3.4,56.0976,36.6412,17.0732,4.5802,86.9,88.8,1859,2228,14.1,20.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3182,0.3177,23.2909,23.8222,7.3727,8.5,5.9504,5.4668,38.8541,39.3984,88.7818,88.5111,69.6455,69.9222,0.288,0.31,25.5,20.6,4.4,8.3,39.8256,36.1596,4.9419,8.2294,90.0,87.4,2207,2277,27.4,22.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2839,0.312,27.1,25.66,7.66,10.19,5.3331,4.6211,36.7444,36.589,87.4,87.16,70.71,67.97,0.297,0.276,26.1,27.4,7.7,4.5,46.2366,39.2989,9.6774,7.1956,84.7,90.3,1895,1859,29.9,31.7
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3303,0.3095,23.0444,20.94,7.8111,9.36,6.353,4.4531,42.7468,33.508,89.3778,86.87,70.6222,67.27,0.305,0.357,21.2,21.1,7.9,8.1,35.4839,42.0382,5.6926,10.828,92.4,89.6,2233,2189,22.0,22.4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3103,0.2971,25.0111,25.2182,8.0556,8.2182,5.6929,5.0476,40.0269,37.2306,89.3222,87.9909,69.4222,68.7273,0.257,0.311,24.4,38.1,9.7,11.5,26.9939,44.0559,4.2945,9.7902,90.9,87.6,2259,1736,26.4,38.2
1,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3039,0.2866,25.425,28.6444,5.4833,7.0667,4.8267,4.9901,41.777,37.4171,87.9833,87.3778,69.2083,68.4889,0.334,0.344,18.5,17.3,7.7,5.3,47.7778,40.7407,13.8889,10.582,90.3,88.2,2345,2248,23.9,17.1
1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3199,0.317,21.9778,23.23,8.2111,8.23,6.0164,5.6662,41.4389,40.7053,89.0556,88.65,70.1,69.14,0.284,0.334,23.1,18.6,6.1,8.1,31.6456,37.8049,6.6908,6.9106,90.3,89.5,2708,2342,28.6,19.4
1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2921,0.3094,27.9889,23.4667,6.7111,9.6,5.9025,5.1169,42.6746,39.7996,88.5556,88.0111,70.2,69.2778,0.338,0.304,22.2,27.6,7.9,9.3,44.1096,36.9128,10.137,8.7248,88.3,89.3,2102,2277,23.6,31.1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3254,0.315,20.06,22.65,8.63,7.57,5.4698,4.9334,39.2304,39.1371,88.23,88.32,69.65,69.98,0.311,0.396,27.1,15.2,10.1,9.7,39.8458,46.2898,7.7121,13.4276,87.6,87.0,2443,2011,27.7,16.7
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3102,0.2926,21.41,24.28,8.65,6.89,4.899,4.5688,37.1556,37.2139,87.57,87.79,68.17,68.61,0.336,0.248,15.3,33.1,7.6,6.2,33.4101,36.2745,7.3733,5.2288,83.3,92.9,2208,2140,18.9,28.7
1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3211,0.3127,19.2444,19.53,7.0111,8.14,4.8907,4.5051,36.1864,42.5165,87.4556,89.14,68.0,70.03,0.32,0.289,24.6,18.5,5.6,9.4,40.5797,37.2603,10.5072,3.2877,87.1,91.5,2705,2315,28.3,19.8
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3453,0.2824,21.61,22.34,10.1,6.58,7.4837,3.5998,44.1083,43.1412,90.21,87.12,70.39,68.45,0.314,0.316,26.5,24.7,7.7,8.9,40.9283,38.055,10.9705,6.7653,90.6,91.6,2378,2257,30.1,28.6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.316,0.3114,20.2111,25.5778,7.2556,7.1444,5.5598,5.96,39.0477,42.2957,88.3111,88.7778,69.5889,70.6667,0.328,0.328,22.1,21.8,9.0,9.1,37.1032,41.1392,7.5397,7.384,86.4,91.0,2141,2078,21.7,25.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3192,0.2781,20.9778,22.68,8.0444,7.08,5.8662,3.5774,40.9852,31.5687,88.6667,86.61,69.6444,68.1,0.376,0.409,17.9,13.3,9.8,16.7,44.6281,47.619,9.9174,19.0476,91.4,86.7,2411,2178,27.9,14.3
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3179,0.3089,20.0111,20.4333,6.1667,7.5333,5.5771,4.7006,39.5669,35.0534,88.6667,87.6333,69.8111,68.8111,0.311,0.3,21.2,26.3,6.4,6.2,32.5153,36.9427,8.18,7.0064,86.7,88.7,1924,2431,23.3,26.9
1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3047,0.313,25.0778,25.5222,8.1667,8.3444,5.2728,5.6417,38.3402,40.4274,88.7778,89.1444,68.7444,70.0222,0.333,0.364,17.6,17.4,8.8,4.3,41.8994,47.8873,8.5661,14.0845,89.4,88.3,2185,2153,24.5,27.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3122,0.3089,24.83,20.8222,8.32,7.0111,5.8198,4.4329,39.5251,37.337,89.01,88.0222,70.26,68.7,0.261,0.314,32.1,27.8,5.6,8.3,31.1628,38.8571,5.5814,8.5714,87.1,90.2,2216,2274,31.0,28.4
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2912,0.3109,27.1545,26.44,7.6818,9.99,5.1471,5.1903,37.3885,37.9251,87.9636,87.63,70.2364,69.55,0.218,0.306,30.2,24.4,5.2,6.3,36.0,41.8699,0.0,8.5366,94.1,92.3,2576,2121,31.4,25.9
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3327,0.3059,20.8556,18.9778,8.4556,7.4222,5.6957,4.0504,41.7001,34.182,89.0333,86.1,69.8333,67.3,0.328,0.315,19.8,20.1,9.0,5.1,42.6966,41.5948,7.3034,7.5431,88.8,91.1,2115,2228,25.6,18.2
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2969,0.3039,27.2111,24.0909,7.9778,8.9455,5.592,5.3221,39.2159,38.3043,88.6889,88.3364,69.1889,68.6273,0.329,0.339,20.6,13.7,5.7,7.9,45.098,35.5769,6.8627,11.5385,89.7,88.4,1982,1984,28.3,18.6
0,1,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2974,0.2906,29.1667,30.6444,5.0583,7.4778,6.7546,5.614,41.3391,41.0141,87.9417,88.5,69.4,69.8333,0.345,0.384,15.0,13.6,6.5,13.6,42.1053,47.1698,10.9649,10.3774,83.3,88.7,2313,2077,19.5,20.6
1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3184,0.3211,21.5444,20.9444,8.2556,8.7889,5.9873,5.1019,42.7018,39.0761,89.6,88.4,70.4778,68.7778,0.313,0.394,19.7,20.2,9.4,11.6,36.5854,47.7011,8.9431,11.4943,86.9,91.1,2277,2357,22.3,23.7
1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3173,0.3138,27.0333,24.1,7.2778,9.6222,6.6929,5.1712,43.8545,40.4646,89.8889,88.2111,71.3778,69.8889,0.331,0.309,27.9,21.6,13.7,7.5,50.0,39.4191,8.8889,7.2614,89.8,86.6,2242,2626,29.8,21.9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3135,0.3243,24.92,22.46,8.03,7.29,5.8836,5.6373,39.9715,42.84,89.2,89.56,70.16,70.84,0.326,0.293,23.9,20.3,9.1,5.8,38.3592,34.4704,9.3126,5.386,87.3,89.4,2598,2062,26.1,24.3
1,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3256,0.3151,18.0667,19.2333,6.9333,8.1,4.888,4.7507,36.9365,41.7867,87.6667,88.6667,67.4222,69.2444,0.293,0.297,27.8,30.1,8.4,5.8,30.3297,37.8824,6.1538,8.9412,89.2,88.1,2302,2528,29.3,29.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3007,0.3149,23.2444,26.3667,7.1667,9.3333,4.893,5.0513,34.4989,40.4319,87.0889,88.9556,69.6889,69.4222,0.286,0.304,22.5,23.1,5.4,6.7,36.2369,36.2595,8.7108,9.9237,86.6,86.8,2125,2316,21.2,25.3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3151,0.2826,21.0556,23.15,7.7444,6.83,5.8316,3.9293,40.672,33.1334,88.7556,87.22,69.6667,68.09,0.306,0.381,23.9,14.9,6.0,20.7,42.6195,31.5315,7.6923,12.6126,89.8,88.3,1983,2273,26.8,28.8
0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2997,0.3097,24.5444,26.5333,9.2111,8.1667,4.7308,5.1731,36.6099,40.2007,87.9,88.9111,67.9667,70.0,0.341,0.349,9.4,18.7,3.4,7.5,44.3946,37.8738,6.278,7.6412,93.6,88.7,2180,2375,15.2,21.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3153,0.3255,20.4667,20.5364,6.0444,9.0273,5.7355,5.7665,41.3954,40.4826,89.0556,88.4636,69.9444,69.9273,0.332,0.283,22.1,25.1,7.1,8.4,41.6667,30.3419,7.9545,4.4872,87.8,92.4,2343,2183,25.1,25.1
0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3427,0.3059,19.6667,18.9778,9.4778,7.4222,6.3753,4.0504,41.9514,34.182,89.4667,86.1,68.9,67.3,0.329,0.308,18.2,25.1,6.1,8.7,40.8163,41.0319,4.0816,7.371,85.0,88.5,2306,2238,21.7,26.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3136,0.2963,24.2222,25.1091,9.7889,8.8364,5.3802,4.951,39.7202,36.563,88.0444,87.7455,70.0111,68.3636,0.339,0.278,18.9,20.4,5.9,3.2,42.0152,30.4651,8.7452,5.1163,88.7,87.2,2104,2327,19.3,23.1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3068,0.299,26.3444,22.5182,9.3111,7.0727,4.7511,4.2399,37.5118,37.11,87.3444,87.6,68.6889,69.4091,0.325,0.321,22.3,17.2,10.7,10.9,37.7953,41.3043,8.6614,3.2609,87.6,89.5,2252,2324,23.6,20.1
0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3179,0.3066,24.7273,27.1333,8.6,7.3444,5.9585,5.4348,44.1071,39.5649,89.3636,88.1667,70.2182,68.8222,0.311,0.344,19.1,16.7,7.4,5.5,38.4428,41.22,7.056,9.6118,89.5,84.5,2281,2196,24.6,19.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,0.3237,23.2091,22.9667,7.6364,7.8111,5.8924,5.5467,38.4483,41.7952,88.6091,88.8778,69.7364,70.4333,0.307,0.297,27.3,23.2,7.6,6.4,42.1652,34.3318,8.8319,5.0691,89.9,85.4,2178,1887,27.5,21.9
1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3017,0.3169,24.4333,27.0111,5.5917,7.7778,4.5431,6.6041,40.2623,42.3567,87.5333,89.6444,68.65,70.7778,0.329,0.249,19.0,34.7,11.6,10.5,38.7597,28.9474,8.5271,5.7018,89.2,89.5,2176,2336,21.5,37.7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3136,0.2827,20.65,21.95,8.95,5.81,4.7139,3.5556,36.3593,44.0699,87.66,88.36,68.42,69.08,0.286,0.32,25.1,20.3,4.0,6.6,39.2638,39.1382,8.589,9.1562,87.1,89.3,1997,2417,28.3,22.3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3121,0.3047,25.24,25.0778,10.46,8.1667,4.8475,5.2728,37.002,38.3402,87.57,88.7778,68.61,68.7444,0.288,0.325,22.9,14.9,3.0,14.9,36.2676,37.7778,8.0986,4.4444,91.9,87.5,2148,2186,24.1,21.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3266,0.2712,23.0333,24.95,8.7556,7.09,6.4279,3.6062,42.1953,32.2678,89.4667,87.14,70.2111,67.54,0.316,0.322,27.0,17.4,9.5,7.7,42.5837,36.2694,10.0478,7.2539,91.1,88.9,2103,2180,28.6,21.8
