player_id,player_name,xwoba,k_percent,bb_percent,barrels_per_pa_percent,hardhit_percent,launch_speed,bat_speed
666464,"Encarnacion, Jerar",0.348,28.6,4.2,10.084033613445378,58.75,95.0,75.1
592200,"Casali, Curt",0.265,17.6,10.4,0.8,17.045454545454543,81.4,63.3
665019,"Clemens, Kody",0.251,24.2,4.2,5.0,42.35294117647059,89.4,69.5
570482,"Urshela, Gio",0.295,16.9,2.9,5.147058823529411,29.357798165137616,86.1,66.4
687952,"Encarnacion-Strand, Christian",0.299,28.5,3.3,5.691056910569105,37.34939759036144,87.8,70.0
656537,"Hill, Derek",0.277,33.1,2.4,7.086614173228346,35.0,84.7,68.2
656248,"Bouchard, Sean",0.258,30.6,11.1,2.7777777777777777,34.42622950819672,88.7,69.5
667472,"Myers, Dane",0.317,33.3,7.4,6.481481481481481,47.540983606557376,89.9,68.4
624415,"Biggio, Cavan",0.229,32.3,10.8,0.0,10.0,77.8,64.2
686554,"Dunn, Oliver",0.263,38.5,5.8,2.8846153846153846,46.42857142857143,87.3,73.7
592192,"Canha, Mark",0.287,20.0,10.6,1.1764705882352942,38.59649122807017,89.6,66.7
670156,"Mastrobuoni, Miles",0.29,16.2,5.7,1.9047619047619049,31.70731707317073,86.7,65.2
642215,"Wilson, Weston",0.312,29.6,8.2,9.183673469387756,50.0,89.7,69.7
543228,"Gomes, Yan",0.259,37.5,2.1,6.25,42.10526315789473,86.2,67.4
571466,"Barnhart, Tucker",0.24,32.3,13.5,2.083333333333333,23.07692307692308,79.0,64.3
669477,"Schmitt, Casey",0.306,22.1,3.5,6.1946902654867255,36.14457831325301,89.2,69.4
677950,"Thomas, Alek",0.337,16.5,6.8,5.825242718446602,46.83544303797469,88.6,66.9
668845,"Schunk, Aaron",0.236,32.0,3.1,3.0927835051546397,31.746031746031743,84.3,65.6
663611,"Madrigal, Nick",0.27,10.6,4.3,0.0,18.181818181818183,84.3,63.8
670097,"Short, Zack",0.291,24.7,17.3,2.469135802469136,28.26086956521739,84.1,65.9
678246,"Vargas, Miguel",0.286,20.0,10.0,3.75,32.142857142857146,87.7,68.0
645305,"Sánchez, Ali",0.213,25.0,4.2,3.125,35.82089552238806,81.9,65.6
680728,"Del Castillo, Adrian",0.293,32.2,8.0,6.896551724137931,34.61538461538461,86.4,70.0
675961,"Williams, Alika",0.251,22.9,3.1,3.125,27.142857142857142,83.0,65.0
665052,"Conine, Griffin",0.289,31.5,6.7,4.49438202247191,40.74074074074074,89.1,71.1
502054,"Pham, Tommy",0.302,20.8,9.1,3.896103896103896,41.50943396226416,88.4,71.3
683083,"Nuñez, Nasim",0.265,19.2,15.4,0.0,21.568627450980397,72.5,60.5
682617,"Luciano, Marco",0.285,34.6,6.2,3.7037037037037033,45.83333333333333,87.9,71.9
665877,"Fermín, José",0.246,13.9,8.9,0.0,25.0,84.6,62.6
543063,"Crawford, Brandon",0.275,32.5,10.0,3.75,33.33333333333333,89.7,68.4
678225,"Bae, Ji Hwan",0.274,29.6,7.4,7.4074074074074066,37.25490196078432,84.1,66.5
641645,"Guillorme, Luis",0.27,18.6,17.1,1.4285714285714286,17.77777777777778,83.4,63.1
641943,"Palacios, Joshua",0.342,15.4,12.8,2.564102564102564,47.27272727272727,89.8,69.7
640492,"Azocar, José",0.264,24.1,6.3,2.5316455696202533,30.909090909090907,84.6,67.0
674441,"Hurtubise, Jacob",0.265,26.5,8.8,0.0,14.634146341463412,75.9,61.1
623912,"Ramírez, Harold",0.231,22.1,2.6,1.2987012987012987,33.33333333333333,88.6,69.7
606992,"Haase, Eric",0.308,40.6,4.3,7.246376811594203,39.47368421052632,88.6,70.0
669720,"Hays, Austin",0.23,23.8,0.0,3.75,30.508474576271187,86.8,70.3
553882,"Narváez, Omar",0.2,17.4,4.3,0.0,22.22222222222222,84.4,63.6
621311,"Dahl, David",0.264,33.9,4.8,4.838709677419355,21.052631578947366,87.1,66.8
669369,"Johnson, Bryce",0.291,16.4,9.6,0.0,24.074074074074076,77.2,63.8
686452,"Millas, Drew",0.268,25.8,8.1,1.6129032258064515,34.14634146341464,85.7,66.7
682073,"Hensley, David",0.209,29.8,8.8,1.7543859649122806,25.71428571428571,82.6,68.6
642708,"Rosario, Amed",0.233,35.2,2.8,2.8169014084507045,32.55813953488372,87.2,70.1
672012,"Black, Tyler",0.256,29.8,12.3,0.0,15.625,83.0,67.0
669200,"McCoy, Mason",0.242,33.3,8.8,0.0,15.151515151515152,76.8,63.5
645801,"Ford, Mike",0.234,24.2,3.2,1.6129032258064515,33.33333333333333,86.4,67.7
595281,"Kiermaier, Kevin",0.25,31.3,3.1,1.5625,26.82926829268293,82.0,68.3
666703,"Rosario, Eguy",0.274,35.1,3.5,8.771929824561402,47.05882352941176,87.5,69.3
676701,"Trejo, Alan",0.201,22.7,1.5,1.5151515151515151,24.489795918367346,84.1,63.6
663609,"Baker, Luken",0.288,22.4,14.3,4.081632653061225,58.06451612903226,91.0,72.1
665561,"Marchán, Rafael",0.393,14.3,5.4,7.142857142857142,31.818181818181817,85.1,63.6
691011,"Romo, Drew",0.173,34.0,3.8,1.8867924528301887,15.151515151515152,82.2,67.6
695336,"Saggese, Thomas",0.248,26.9,3.8,1.9230769230769231,25.71428571428571,85.7,68.4
541645,"García, Avisaíl",0.293,25.5,2.0,5.88235294117647,29.72972972972973,86.6,67.8
695257,"Cook, Billy",0.281,38.8,0.0,8.16326530612245,50.0,92.6,70.7
677956,"Hinds, Rece",0.386,31.4,7.8,11.76470588235294,40.0,91.6,73.5
644433,"Tromp, Chadwick",0.252,31.5,1.9,1.851851851851852,36.11111111111111,88.1,71.4
643265,"Cooper, Garrett",0.359,31.7,9.8,7.317073170731707,37.5,87.4,69.4
694377,"Yorke, Nick",0.377,28.6,9.5,9.523809523809524,50.0,89.7,70.2
663897,"Williams, Luke",0.234,25.0,7.7,1.9230769230769231,29.411764705882355,87.8,68.3
623520,"Bote, David",0.276,27.1,4.2,2.083333333333333,48.48484848484848,88.3,72.0
642201,"White, Eli",0.263,28.6,2.4,7.142857142857142,48.14814814814815,86.6,68.5
640902,"Pereda, Jhonny",0.246,25.0,0.0,2.5,37.93103448275862,85.5,68.6
608596,"Murphy, Tom",0.257,35.1,10.8,5.405405405405405,35.0,87.4,71.6
645302,"Robles, Victor",0.242,27.3,15.2,0.0,16.666666666666664,80.2,64.5
688363,"Pauley, Graham",0.213,46.9,0.0,3.125,52.94117647058824,85.8,66.2
682668,"Acuña, Luisangel",0.307,15.0,2.5,7.5,45.45454545454545,89.0,71.8
681584,"Villar, David",0.319,35.1,2.7,8.108108108108109,52.17391304347826,91.3,66.9
621563,"Wendle, Joey",0.239,24.3,2.7,0.0,25.925925925925924,86.2,65.6
657088,"Wall, Forrest",0.236,22.9,8.6,0.0,33.33333333333333,78.7,61.5
642086,"Smith, Dominic",0.274,37.9,10.3,10.344827586206897,40.0,91.2,65.9
666165,"Sabol, Blake",0.327,24.3,10.8,5.405405405405405,43.47826086956522,90.3,69.9
663905,"Blankenhorn, Travis",0.198,28.1,3.1,0.0,36.36363636363637,86.7,72.5
694362,"Dunn, Blake",0.238,37.9,6.9,3.4482758620689653,13.333333333333334,85.7,69.9
592325,"Gamel, Ben",0.374,23.3,23.3,6.666666666666667,56.25,88.9,69.5
805373,"Alvarez Jr., Nacho",0.206,31.3,0.0,0.0,30.0,83.8,67.1
691182,"Amador, Adael",0.264,16.7,2.8,5.555555555555555,31.03448275862069,88.2,67.9
691594,"Sanoja, Javier",0.227,11.1,2.8,0.0,32.25806451612903,86.2,64.8
641856,"McKinney, Billy",0.226,46.4,7.1,3.571428571428571,33.33333333333333,86.0,67.0
670092,"Brooks, Trenton",0.259,20.7,13.8,3.4482758620689653,26.31578947368421,84.8,61.9
686894,"Wiemer, Joey",0.243,32.1,7.1,3.571428571428571,23.52941176470588,82.8,69.6
680911,"Miller, Owen",0.185,29.6,0.0,0.0,21.052631578947366,89.6,68.7
670276,"Stevenson, Cal",0.312,14.8,11.1,7.4074074074074066,25.0,83.0,64.6
607054,"Peterson, Jace",0.246,23.1,11.5,0.0,23.52941176470588,82.6,64.5
672744,"Canario, Alexander",0.293,39.3,7.1,7.142857142857142,42.85714285714285,88.0,76.0
670223,"Mervis, Matt",0.158,28.6,3.6,3.571428571428571,27.77777777777778,87.1,73.8
622268,"Walton, Donovan",0.26,28.0,8.0,4.0,20.0,81.1,64.1
686555,"Collins, Isaac",0.161,52.6,10.5,0.0,28.57142857142857,87.2,69.4
669352,"Thompson, Bubba",0.188,61.1,0.0,5.555555555555555,28.57142857142857,85.7,63.2
642851,"Wynns, Austin",0.307,25.0,0.0,0.0,35.714285714285715,91.5,68.3
678489,"Barrosa, Jorge",0.337,11.1,0.0,5.555555555555555,25.0,77.4,65.5
671083,"Kennedy, Buddy",0.322,23.1,15.4,0.0,50.0,86.3,68.2
676439,"Feduccia, Hunter",0.28,14.3,14.3,0.0,20.0,83.3,69.2
657193,"Alvarez, Eddy",0.265,18.2,9.1,0.0,28.57142857142857,89.1,69.9
676679,"Vázquez, Luis",0.163,42.9,0.0,0.0,42.85714285714285,78.1,69.5
641511,"Delay, Jason",0.275,0.0,15.8,0.0,18.75,79.8,67.9
664954,"Sullivan, Brett",0.176,23.5,5.9,5.88235294117647,25.0,78.2,64.6
656883,"Reetz, Jakson",0.267,33.3,6.7,6.666666666666667,44.44444444444444,85.5,67.1
667428,"Koch, Grant",0.088,75.0,12.5,0.0,0.0,89.1,63.8
678894,"Peguero, Liover",0.268,30.0,0.0,0.0,28.57142857142857,84.4,67.4
663604,"Lockridge, Brandon",0.19,33.3,0.0,8.333333333333332,50.0,83.7,67.4
679881,"Martínez, J.P.",0.094,40.0,0.0,0.0,16.666666666666664,83.7,67.0
682119,"Jordan, Levi",0.122,27.3,0.0,0.0,25.0,91.6,64.9
621458,"Ríos, Edwin",0.23,40.0,10.0,0.0,20.0,85.0,71.9
671117,"Baker, Darren",0.211,21.4,0.0,0.0,27.27272727272727,82.5,64.7
605244,"Garcia, Aramis",0.076,42.9,0.0,0.0,25.0,97.0,70.0
681962,"Capra, Vinny",0.057,33.3,0.0,0.0,0.0,77.7,65.4
656448,"Garrett, Stone",0.779,0.0,16.7,33.33333333333333,80.0,100.0,74.8
656484,"Gray, Tristan",0.205,42.9,0.0,0.0,50.0,92.9,73.4
676551,"Hicklen, Brewer",0.053,80.0,0.0,0.0,0.0,82.5,70.5
675659,"Jones, Greg",0.452,66.7,16.7,16.666666666666664,100.0,109.7,71.5
663630,"McKenna, Ryan",0.018,66.7,0.0,0.0,0.0,74.7,71.6
666211,"Trammell, Taylor",0.05,50.0,0.0,0.0,0.0,74.6,73.6
664058,"Fletcher, David",0.13,11.1,0.0,0.0,0.0,80.7,65.1
682634,"Alcántara, Kevin",0.202,10.0,0.0,0.0,33.33333333333333,86.3,73.2
668843,"Capel, Conner",0.184,25.0,0.0,0.0,16.666666666666664,87.7,68.2
595284,"Knapp, Andrew",0.139,33.3,0.0,0.0,50.0,83.8,65.2
672701,"Devers, José",0.303,25.0,0.0,0.0,66.66666666666666,92.4,67.4
605119,"Anderson, Brian",0.48,40.0,0.0,20.0,100.0,101.6,71.8
676946,"Batten, Matthew",0.255,0.0,0.0,0.0,33.33333333333333,85.6,68.4
670869,"Soto, Livan",0.009,33.3,0.0,0.0,50.0,90.2,68.0
687066,"Yang, Eric",0.0,100.0,0.0,0.0,,,65.6
676896,"Roller, Chris",0.0,100.0,0.0,0.0,,,67.5
543518,"McGough, Scott",0.0,100.0,0.0,0.0,,,56.7
